activity_uuid_product_uuid,activity_uuid,lca_act_name,lca_geo,lca_act_type,product_uuid,ecoinvent_prod
67543af6-ba44-5273-b8e7-cd907938a352_54d3412f-bf58-44be-8a75-f4b35480f24e,67543af6-ba44-5273-b8e7-cd907938a352,"infrastructure construction, for regional distribution of oil product",row,ordinary transforming activity,54d3412f-bf58-44be-8a75-f4b35480f24e,"infrastructure, for regional distribution of oil product"
0674ca3e-dcbe-5477-9d59-a29be7dd6121_d14b0d95-ffee-4c13-b8c7-2bee7983f4f4,0674ca3e-dcbe-5477-9d59-a29be7dd6121,"market for sewage sludge, 70% water, WWT, WW from liquid crystal production",ch,market activity,d14b0d95-ffee-4c13-b8c7-2bee7983f4f4,"sewage sludge, 70% water, WWT, WW from liquid crystal production"
199f97b5-1e94-5058-b6ec-77a327776aad_48d0dc93-d3ad-4fdd-b6a7-3b8f63023004,199f97b5-1e94-5058-b6ec-77a327776aad,"market for transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO5, carbon dioxide, liquid refri(...)_7",glo,market activity,48d0dc93-d3ad-4fdd-b6a7-3b8f63023004,"transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO5, carbon dioxide, liquid refrigerant, freezing"
d4cb782e-8a59-5179-99fc-7fe7b6c4e459_6bdc51d3-de17-403f-9fb7-4664b1708a5e,d4cb782e-8a59-5179-99fc-7fe7b6c4e459,synthetic gas factory construction,row,ordinary transforming activity,6bdc51d3-de17-403f-9fb7-4664b1708a5e,synthetic gas factory
f63bc261-6413-5f74-87d3-abffcaa461da_44defed2-3dc7-4d59-b3bc-23dacf1b9140,f63bc261-6413-5f74-87d3-abffcaa461da,"market for aluminium, primary, ingot",row,market activity,44defed2-3dc7-4d59-b3bc-23dacf1b9140,"aluminium, primary, ingot"
e873dcad-54da-56d6-9b05-1eab0d4a8acb_43c831c7-8759-4b40-94b4-b6e0f05087a7,e873dcad-54da-56d6-9b05-1eab0d4a8acb,market for solid bleached and unbleached board carton,rer,market activity,43c831c7-8759-4b40-94b4-b6e0f05087a7,solid bleached and unbleached board carton
a1383009-9188-5326-916a-1e4ea2d835c4_28c2473e-1e11-4078-9a76-de9550553adc,a1383009-9188-5326-916a-1e4ea2d835c4,"market for oxygen, liquid",rer,market activity,28c2473e-1e11-4078-9a76-de9550553adc,"oxygen, liquid"
2158f81c-bb28-515e-8a6c-aaa5405328b2_4e758deb-57bd-45c6-96f6-9b4d25ba7a60,2158f81c-bb28-515e-8a6c-aaa5405328b2,market for waste paint on metal,ch,market activity,4e758deb-57bd-45c6-96f6-9b4d25ba7a60,waste paint on metal
3944c20d-24a2-539e-abac-dbd97c9d8f74_60fa2c28-1f8f-5486-aab5-da2e493250d4,3944c20d-24a2-539e-abac-dbd97c9d8f74,"market for tinplate scrap, sorted",europe without switzerland,market activity,60fa2c28-1f8f-5486-aab5-da2e493250d4,"tinplate scrap, sorted"
d2f35492-8621-59ad-8be5-20f61f88fd6e_e908b21f-e465-4556-82ad-eb2091d8b06c,d2f35492-8621-59ad-8be5-20f61f88fd6e,"wood preservation, hot/cold dipping, creosote, outdoor use, ground contact",rer,ordinary transforming activity,e908b21f-e465-4556-82ad-eb2091d8b06c,"wood preservation, hot/cold dipping, creosote, outdoor use, ground contact"
e8333675-be24-58ca-9abf-4d9cc0037264_66c93e71-f32b-4591-901c-55395db5c132,e8333675-be24-58ca-9abf-4d9cc0037264,"heat and power co-generation, lignite",de,ordinary transforming activity,66c93e71-f32b-4591-901c-55395db5c132,"electricity, high voltage"
e929d4c9-3a73-545d-a067-5dc4ddf30381_d5030bb7-d19b-4fe8-a7c3-acf28641bdb6,e929d4c9-3a73-545d-a067-5dc4ddf30381,"bronze scrap, post-consumer, Recycled Content cut-off",glo,ordinary transforming activity,d5030bb7-d19b-4fe8-a7c3-acf28641bdb6,"bronze scrap, post-consumer"
fff2e7c1-8f00-5b9c-8b6e-b339ea3b326f_0f04817c-859e-42e7-a4e3-2aa8bf257fc9,fff2e7c1-8f00-5b9c-8b6e-b339ea3b326f,"heat production, at solar+wood heating, flat plate, one-family house, combined system",ch,ordinary transforming activity,0f04817c-859e-42e7-a4e3-2aa8bf257fc9,"heat, solar+wood, one-family house, for combined system"
c3379e83-723c-5136-a4f3-e94fe97e3ffb_85db2f1d-09aa-4171-a852-211e21ff9f2b,c3379e83-723c-5136-a4f3-e94fe97e3ffb,ethylene glycol dimethyl ether production,row,ordinary transforming activity,85db2f1d-09aa-4171-a852-211e21ff9f2b,ethylene glycol dimethyl ether
7642d3f5-ad7a-57f6-8ece-46702bbed1fe_b953d2a9-af53-4029-a628-b40038605e47,7642d3f5-ad7a-57f6-8ece-46702bbed1fe,"nuclear waste storage construction, final repository for high level radioactive waste",ch,ordinary transforming activity,b953d2a9-af53-4029-a628-b40038605e47,"nuclear waste storage, final repository for high level radioactive waste"
24fd269a-1078-5c7a-8cbe-3df916fe5c23_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,24fd269a-1078-5c7a-8cbe-3df916fe5c23,"heat production, mixed logs, at furnace 100kW, state-of-the-art 2014",ch,ordinary transforming activity,dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,"heat, central or small-scale, other than natural gas"
a453f1e7-59ef-5dd6-9f5a-de302c5de816_254f15c9-25c1-4f01-a416-5c1359124d97,a453f1e7-59ef-5dd6-9f5a-de302c5de816,"market for metal working machine, unspecified",row,market activity,254f15c9-25c1-4f01-a416-5c1359124d97,"metal working machine, unspecified"
f236adf1-fa4e-5908-b501-7368826e03a5_1fc89761-93f9-48c5-9204-08a8961b93c8,f236adf1-fa4e-5908-b501-7368826e03a5,market for aluminium hydroxide,glo,market activity,1fc89761-93f9-48c5-9204-08a8961b93c8,aluminium hydroxide
e5b53022-0084-5dfa-b2b3-4a6211230705_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,e5b53022-0084-5dfa-b2b3-4a6211230705,"treatment of spent solvent mixture, hazardous waste incineration, with energy recovery",row,ordinary transforming activity,759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage"
83de25e8-2ac8-5d8e-8fc6-0e7daafabc0f_7cb72345-4338-4f2d-830f-65bba3530fdb,83de25e8-2ac8-5d8e-8fc6-0e7daafabc0f,meat and bone meal to generic market for protein feed,row,ordinary transforming activity,7cb72345-4338-4f2d-830f-65bba3530fdb,"energy feed, gross"
30ffd06d-4836-5a96-a196-f3e881bee82b_6eb408db-980a-4b9e-82a8-b6dca183ec35,30ffd06d-4836-5a96-a196-f3e881bee82b,"pulpwood, softwood, measured as solid wood under bark, import from Europe without Switzerland",ch,ordinary transforming activity,6eb408db-980a-4b9e-82a8-b6dca183ec35,"pulpwood, softwood, measured as solid wood under bark"
db60d3ae-7f94-5335-8256-c3af0f9d91c4_b2c6db8a-b305-4413-a9c3-5460417f48de,db60d3ae-7f94-5335-8256-c3af0f9d91c4,aluminium oxide production,"iai area, eu27 & efta",ordinary transforming activity,b2c6db8a-b305-4413-a9c3-5460417f48de,"aluminium oxide, metallurgical"
4a88a68a-62a5-5d05-a7c1-56bd7ceaec52_2552d148-587a-4fcf-be94-991383a8160e,4a88a68a-62a5-5d05-a7c1-56bd7ceaec52,market for pyrethroid-compound,glo,market activity,2552d148-587a-4fcf-be94-991383a8160e,pyrethroid-compound
27662ec3-2da2-5605-8645-22c8ea872bc8_5048f36a-990d-4188-9834-7792f51cad69,27662ec3-2da2-5605-8645-22c8ea872bc8,liquid packaging board container production,row,ordinary transforming activity,5048f36a-990d-4188-9834-7792f51cad69,liquid packaging board container
6463b212-48f2-5765-831e-66e979fea222_43edbd86-ddc0-4934-9a4f-776bdf2c6406,6463b212-48f2-5765-831e-66e979fea222,"operation, dried roughage store, air dried, solar",ch,ordinary transforming activity,43edbd86-ddc0-4934-9a4f-776bdf2c6406,"operation, dried roughage store, air dried, solar"
1cdafdb1-4542-56ef-aec1-a12dd094e254_20fe03e6-8f7e-4f52-9f59-5040fa62e516,1cdafdb1-4542-56ef-aec1-a12dd094e254,market for H3PO4 purification residue,glo,market activity,20fe03e6-8f7e-4f52-9f59-5040fa62e516,H3PO4 purification residue
ee559f01-8dde-5b3e-b18e-3b4d43c74a6c_71e2f1db-a2c5-44d0-8337-dfff15be974d,ee559f01-8dde-5b3e-b18e-3b4d43c74a6c,"heat production, softwood chips from forest, at furnace 1000kW, state-of-the-art 2014",row,ordinary transforming activity,71e2f1db-a2c5-44d0-8337-dfff15be974d,"heat, district or industrial, other than natural gas"
425936ec-b958-5553-afa5-9e903852e79d_9b1c31ff-2e61-4e5f-957c-1452378729ad,425936ec-b958-5553-afa5-9e903852e79d,"carton board box production service, with gravure printing",ch,ordinary transforming activity,9b1c31ff-2e61-4e5f-957c-1452378729ad,"carton board box production, with gravure printing"
f6fbc7ae-5683-5dec-80a3-10fe2e723c8a_70491f84-cd91-4f4e-bf36-3938980cbf0d,f6fbc7ae-5683-5dec-80a3-10fe2e723c8a,"market for wind power plant, 800kW, moving parts",glo,market activity,70491f84-cd91-4f4e-bf36-3938980cbf0d,"wind power plant, 800kW, moving parts"
b2923f11-722e-577a-9ac4-7c661c67a577_842e3faf-8de9-47a3-bfac-606edc0adbd3,b2923f11-722e-577a-9ac4-7c661c67a577,"market for furnace, wood chips, average storage area, 1000kW",glo,market activity,842e3faf-8de9-47a3-bfac-606edc0adbd3,"furnace, wood chips, average storage area, 1000kW"
0b882885-2117-54e3-93be-791a5ac75e02_c8073467-777a-4eee-ab21-5008a9b46e19,0b882885-2117-54e3-93be-791a5ac75e02,"process-specific burdens, import of copper to Switzerland",de,ordinary transforming activity,c8073467-777a-4eee-ab21-5008a9b46e19,"process-specific burdens, import of copper to Switzerland"
abfcaaba-16ff-5c01-aa11-baa24947a698_7cb00a21-30f1-4f9f-b2e4-48ee9170c8d1,abfcaaba-16ff-5c01-aa11-baa24947a698,market for sunflower silage,glo,market activity,7cb00a21-30f1-4f9f-b2e4-48ee9170c8d1,sunflower silage
275de759-6f4b-54b3-a1d2-5645d483a599_ec211391-5aa1-462e-8254-107b5b01b006,275de759-6f4b-54b3-a1d2-5645d483a599,"market for electrode, negative, Ni",glo,market activity,ec211391-5aa1-462e-8254-107b5b01b006,"electrode, negative, Ni"
db809289-749a-560c-88b0-81d6769655d7_ada9b1d0-1ba2-4e81-8a5b-a352ed052fec,db809289-749a-560c-88b0-81d6769655d7,glass tube factory construction,de,ordinary transforming activity,ada9b1d0-1ba2-4e81-8a5b-a352ed052fec,glass tube factory
ed5514bb-7c9a-51d1-9a05-ef4b1e0bddf7_1570a766-fe08-427f-94cb-6947995117ec,ed5514bb-7c9a-51d1-9a05-ef4b1e0bddf7,"natural gas, liquefied, import from US",europe without switzerland,ordinary transforming activity,1570a766-fe08-427f-94cb-6947995117ec,"natural gas, liquefied"
7ff0d74d-65f8-51e9-be7c-b995be98b3c6_4e2328af-3c48-4e27-bf58-12cbbeef617e,7ff0d74d-65f8-51e9-be7c-b995be98b3c6,market for used bus,glo,market activity,4e2328af-3c48-4e27-bf58-12cbbeef617e,used bus
f84a6eb8-2ca0-57e7-a696-6739de7e6fd2_27dcdc02-ec8a-4ed9-acbe-32bfec727ccc,f84a6eb8-2ca0-57e7-a696-6739de7e6fd2,sodium ethoxide production,row,ordinary transforming activity,27dcdc02-ec8a-4ed9-acbe-32bfec727ccc,sodium ethoxide
c0af7673-78f3-5087-a075-f3736afaa16c_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,c0af7673-78f3-5087-a075-f3736afaa16c,"heat production, hard coal coke, stove 5-15kW",row,ordinary transforming activity,dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,"heat, central or small-scale, other than natural gas"
a7491bcf-0838-5174-91d4-d427a38e94d0_16303e09-077e-4532-98c2-95fae1eb66fb,a7491bcf-0838-5174-91d4-d427a38e94d0,"N,N-dimethylformamide production",row,ordinary transforming activity,16303e09-077e-4532-98c2-95fae1eb66fb,"N,N-dimethylformamide"
4bd3ea89-eb68-54f6-ba00-62213d9e39b8_15c3e723-ae09-4f1c-8e54-515c27fab3ce,4bd3ea89-eb68-54f6-ba00-62213d9e39b8,"market for printed wiring board, mounted mainboard, desktop computer, Pb free",glo,market activity,15c3e723-ae09-4f1c-8e54-515c27fab3ce,"printed wiring board, mounted mainboard, desktop computer, Pb free"
f29b652a-532e-5e3d-9d28-d34d7c12154b_45fbbc41-7ae9-46cc-bb31-abfa11e69de0,f29b652a-532e-5e3d-9d28-d34d7c12154b,"treatment of residue from mechanical treatment, liquid crystal display, municipal waste incineration",row,ordinary transforming activity,45fbbc41-7ae9-46cc-bb31-abfa11e69de0,"heat, for reuse in municipal waste incineration only"
8acfb3cb-f1eb-551e-89a3-d5a8d7a38122_77c1da70-f6b7-47eb-a986-4d70a4bf31a1,8acfb3cb-f1eb-551e-89a3-d5a8d7a38122,"treatment of wastewater from medium density board production, wastewater treatment",rer,ordinary transforming activity,77c1da70-f6b7-47eb-a986-4d70a4bf31a1,wastewater from medium density board production
78754baa-0daa-5b8b-a1ef-fd7b9acaf55d_aed42e37-62bc-4f3f-a527-b92f5187c0e8,78754baa-0daa-5b8b-a1ef-fd7b9acaf55d,"market for pulpwood, hardwood, measured as solid wood under bark",europe without switzerland,market activity,aed42e37-62bc-4f3f-a527-b92f5187c0e8,"pulpwood, hardwood, measured as solid wood under bark"
c8db0b29-b454-5d73-8b11-0ba3c52938ba_58c5a1af-21fa-4cd1-a7a2-a63f454b411e,c8db0b29-b454-5d73-8b11-0ba3c52938ba,"compressed air production, 600 kPa gauge, >30kW, best generation",rer,ordinary transforming activity,58c5a1af-21fa-4cd1-a7a2-a63f454b411e,"compressed air, 600 kPa gauge"
785a0b52-2752-5618-bf5f-c9823aab2aa0_f9d0ebe8-3cdc-472a-93bf-57aa52a10421,785a0b52-2752-5618-bf5f-c9823aab2aa0,"soybean production, Swiss integrated production, intensive",ch,ordinary transforming activity,f9d0ebe8-3cdc-472a-93bf-57aa52a10421,"soybean, Swiss integrated production"
283f9c3f-2013-55b8-8728-2b76a9e08642_11ff8303-778e-430d-a108-f714c99d47af,283f9c3f-2013-55b8-8728-2b76a9e08642,"natural gas production, low pressure, vehicle grade",row,ordinary transforming activity,11ff8303-778e-430d-a108-f714c99d47af,"natural gas, low pressure, vehicle grade"
7de9f2c3-d3b6-5cc3-8478-315833287037_6207ccc7-11eb-4bcc-8652-bdc3659b2545,7de9f2c3-d3b6-5cc3-8478-315833287037,"capacitor production, auxilliaries and energy use",glo,ordinary transforming activity,6207ccc7-11eb-4bcc-8652-bdc3659b2545,"capacitor, auxilliaries and energy use"
75fe0f84-f1fe-5358-8fee-c0e22fb527bc_5cee9505-17ca-55f9-9677-6edfbeb5edb4,75fe0f84-f1fe-5358-8fee-c0e22fb527bc,market for tubular particleboard,row,market activity,5cee9505-17ca-55f9-9677-6edfbeb5edb4,tubular particleboard
11950838-701a-5825-b3ad-7c2cf88a3743_71e2f1db-a2c5-44d0-8337-dfff15be974d,11950838-701a-5825-b3ad-7c2cf88a3743,"heat production, wood chips from industry, at furnace 300kW, state-of-the-art 2014",ch,ordinary transforming activity,71e2f1db-a2c5-44d0-8337-dfff15be974d,"heat, district or industrial, other than natural gas"
4a0f8548-5f07-50bf-819a-32b0ff86eb5c_6dbeade5-eb8e-5666-b681-f479757cfd86,4a0f8548-5f07-50bf-819a-32b0ff86eb5c,"treatment of sewage sludge, 97% water, WWT, WW, average, landfarming",ch,ordinary transforming activity,6dbeade5-eb8e-5666-b681-f479757cfd86,"organic phosphorus fertiliser, as P2O5"
c21ff576-53c3-560a-9564-067b1aa8ec97_66c93e71-f32b-4591-901c-55395db5c132,c21ff576-53c3-560a-9564-067b1aa8ec97,"treatment of coal gas, in power plant",de,ordinary transforming activity,66c93e71-f32b-4591-901c-55395db5c132,"electricity, high voltage"
83875a24-4f87-5ef5-b881-180110cf7ff8_e74d0fca-8199-5337-b0e5-08c24e28fd9e,83875a24-4f87-5ef5-b881-180110cf7ff8,"treatment of basic oxygen furnace slag, residual material landfill",glo,ordinary transforming activity,e74d0fca-8199-5337-b0e5-08c24e28fd9e,basic oxygen furnace slag
117a2599-6c18-5b2b-8d56-4d41c1e692fb_33b5f610-2377-4639-97b2-08781f534779,117a2599-6c18-5b2b-8d56-4d41c1e692fb,"treatment of bottom ash, MSWI-WWT, WW from glass production, slag compartment",glo,ordinary transforming activity,33b5f610-2377-4639-97b2-08781f534779,"bottom ash, MSWI-WWT, WW from glass production"
360a5676-e258-55ec-b20d-879f4e5881ac_8dbc8c43-7edb-4b94-b202-0eb010909276,360a5676-e258-55ec-b20d-879f4e5881ac,"laser machining, metal, with CO2-laser, 2700W power",rer,ordinary transforming activity,8dbc8c43-7edb-4b94-b202-0eb010909276,"laser machining, metal, with CO2-laser, 2700W power"
a3503c13-0b96-5adb-ae95-21434ad783c8_208c6506-892d-4b5a-b1ce-489b2ee26abc,a3503c13-0b96-5adb-ae95-21434ad783c8,"aircraft production, belly-freight aircraft, long haul",glo,ordinary transforming activity,208c6506-892d-4b5a-b1ce-489b2ee26abc,"aircraft, belly freight, long haul"
61acb392-9dda-594b-bb92-80e1598e0ab5_4c2b1cc3-84e5-4e35-b74e-8815eadbc674,61acb392-9dda-594b-bb92-80e1598e0ab5,[sulfonyl]urea-compound production,row,ordinary transforming activity,4c2b1cc3-84e5-4e35-b74e-8815eadbc674,[sulfonyl]urea-compound
5e470f23-1bbf-599e-97b0-3834a64e15f0_637ee275-a239-4dcb-b084-abfa110dd65b,5e470f23-1bbf-599e-97b0-3834a64e15f0,"treatment of municipal solid waste, incineration",at,ordinary transforming activity,637ee275-a239-4dcb-b084-abfa110dd65b,"electricity, for reuse in municipal waste incineration only"
fe6c1927-0f13-5c25-8a71-dbb17979e833_9040b422-91d3-4210-aa55-80d5fceab582,fe6c1927-0f13-5c25-8a71-dbb17979e833,"market for maintenance, electric bicycle",glo,market activity,9040b422-91d3-4210-aa55-80d5fceab582,"maintenance, electric bicycle"
bd12042e-760b-5310-97de-96de74bbb341_af9fc27e-0952-4636-95ea-a36ea7f54475,bd12042e-760b-5310-97de-96de74bbb341,"market for paper, woodcontaining, lightweight coated",rer,market activity,af9fc27e-0952-4636-95ea-a36ea7f54475,"paper, woodcontaining, lightweight coated"
b3b16eb2-c16f-510d-a85c-f988e05619f5_aaa19cdb-3011-46eb-9f08-a340a730c7bc,b3b16eb2-c16f-510d-a85c-f988e05619f5,"market for wood preservation, spray tunnel/deluging, organic solvent-based, outdoor use, no ground contact",glo,market activity,aaa19cdb-3011-46eb-9f08-a340a730c7bc,"wood preservation, spray tunnel/deluging, organic solvent-based, outdoor use, no ground contact"
b1f672c8-6e75-5fb3-b7a0-079959a08725_6205fbc0-d3ad-46e2-9426-09c6293c417c,b1f672c8-6e75-5fb3-b7a0-079959a08725,"slab and siding, softwood, wet, measured as dry mass to generic market for residual softwood, wet",europe without switzerland,ordinary transforming activity,6205fbc0-d3ad-46e2-9426-09c6293c417c,"residual softwood, wet"
c255d903-398f-5e39-9901-449975b65730_db14b1bf-6c5e-4db1-833e-6bf331874714,c255d903-398f-5e39-9901-449975b65730,"treatment of used double glazing, U<1.1W/m2K, collection for final disposal",row,ordinary transforming activity,db14b1bf-6c5e-4db1-833e-6bf331874714,"used double glazing, U<1.1W/m2K"
41a72ffb-7dfb-555f-8092-3b2dbf2de692_eb66a2eb-7acf-42c5-975f-a50b1280b312,41a72ffb-7dfb-555f-8092-3b2dbf2de692,"treatment of residues, MSWI[F]-WWT, WW from potato starch production, residual material landfill",ch,ordinary transforming activity,eb66a2eb-7acf-42c5-975f-a50b1280b312,"residues, MSWI[F]-WWT, WW from potato starch production"
3a0c5256-2197-54e6-aa97-c3c3b910b18f_d3392d17-8ac2-4a74-b8e8-c1b2e6784d3e,3a0c5256-2197-54e6-aa97-c3c3b910b18f,"epoxy resin insulator, Al2O3 production",row,ordinary transforming activity,d3392d17-8ac2-4a74-b8e8-c1b2e6784d3e,"epoxy resin insulator, Al2O3"
7d852d6f-1105-540e-b75d-8085f258fbdf_1570a766-fe08-427f-94cb-6947995117ec,7d852d6f-1105-540e-b75d-8085f258fbdf,"natural gas, liquefied, import from NG",row,ordinary transforming activity,1570a766-fe08-427f-94cb-6947995117ec,"natural gas, liquefied"
2777c971-46ef-5cad-814e-f8fc1a4a7ed6_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,2777c971-46ef-5cad-814e-f8fc1a4a7ed6,"treatment of wastewater from cathode ray tube production, wastewater treatment",row,ordinary transforming activity,dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b,"heat, central or small-scale, other than natural gas"
3d20ce61-0367-559e-bab6-0fd4b1d20c6e_d69294d7-8d64-4915-a896-9996a014c410,3d20ce61-0367-559e-bab6-0fd4b1d20c6e,"electricity production, photovoltaic, 3kWp slanted-roof installation, a-Si, panel, mounted",row,ordinary transforming activity,d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage"
1d22589c-b0a8-5328-9cbf-dfcd85743171_ab022c6c-c1a2-4705-858c-1091852fc051,1d22589c-b0a8-5328-9cbf-dfcd85743171,market for waste refinery gas,glo,market activity,ab022c6c-c1a2-4705-858c-1091852fc051,waste refinery gas
88a4878a-605d-55b0-8abd-a44038f4f69b_d1567df0-6921-5a69-adb0-71cacf11683c,88a4878a-605d-55b0-8abd-a44038f4f69b,monoammonium phosphate production,row,ordinary transforming activity,d1567df0-6921-5a69-adb0-71cacf11683c,monoammonium phosphate
fe25674a-5d1a-5e79-a1c0-e9cd77b82406_2669baa0-c363-4ba4-bb4d-6c7cff61d241,fe25674a-5d1a-5e79-a1c0-e9cd77b82406,"sawnwood production, softwood, dried (u=20%), planed",europe without switzerland,ordinary transforming activity,2669baa0-c363-4ba4-bb4d-6c7cff61d241,"sawnwood, softwood, dried (u=20%), planed"
3e22ca1d-0a0d-59f1-bca6-8e98cca1a56b_dfaef357-a79e-4846-aabc-848b1ab59fbb,3e22ca1d-0a0d-59f1-bca6-8e98cca1a56b,"suction, sawdust",row,ordinary transforming activity,dfaef357-a79e-4846-aabc-848b1ab59fbb,"sawdust, wet, measured as dry mass"
1b37819e-2730-5dbd-941f-cd265b9defb2_ab08966c-085c-4cdf-9c2b-c137eee358c0,1b37819e-2730-5dbd-941f-cd265b9defb2,"transport, passenger car, small size, petrol, EURO 5",row,ordinary transforming activity,ab08966c-085c-4cdf-9c2b-c137eee358c0,"transport, passenger car, small size, petrol, EURO 5"
510b5961-a5fa-5ffd-b15a-8801c09f4cc5_71e2f1db-a2c5-44d0-8337-dfff15be974d,510b5961-a5fa-5ffd-b15a-8801c09f4cc5,"heat production, softwood chips from forest, at furnace 5000kW, state-of-the-art 2014",row,ordinary transforming activity,71e2f1db-a2c5-44d0-8337-dfff15be974d,"heat, district or industrial, other than natural gas"
5ee98b62-f4d2-5187-8ec1-bb8404a26e66_c5e93711-09a6-4244-9bfd-8bf809246bca,5ee98b62-f4d2-5187-8ec1-bb8404a26e66,"operation, computer, laptop, standby/sleep mode",ch,ordinary transforming activity,c5e93711-09a6-4244-9bfd-8bf809246bca,"operation, computer, laptop, standby/sleep mode"
44f828ca-5db1-5e24-b0dd-2f3dc47a6592_1211687f-b185-4e5d-9620-41515a66a390,44f828ca-5db1-5e24-b0dd-2f3dc47a6592,"market for iron(III) sulfate, without water, in 12.5% iron solution state",glo,market activity,1211687f-b185-4e5d-9620-41515a66a390,"iron(III) sulfate, without water, in 12.5% iron solution state"
05d78e2e-8580-5c6e-b1d4-1b709fbdc1d5_ed25f589-c6c8-56a7-a518-b01dd3e8a453,05d78e2e-8580-5c6e-b1d4-1b709fbdc1d5,"market for waste polyethylene, for recycling, sorted",row,market activity,ed25f589-c6c8-56a7-a518-b01dd3e8a453,"waste polyethylene, for recycling, sorted"
abe14632-c33a-512d-aaf1-e38fa61f3f5e_1a71f77c-edaa-4365-a192-f54ac538d033,abe14632-c33a-512d-aaf1-e38fa61f3f5e,ethyl acetate production,row,ordinary transforming activity,1a71f77c-edaa-4365-a192-f54ac538d033,ethyl acetate
40807ebd-e898-50d6-b904-3cb6e7077e2f_71e2f1db-a2c5-44d0-8337-dfff15be974d,40807ebd-e898-50d6-b904-3cb6e7077e2f,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014, renewable energy products",ch,ordinary transforming activity,71e2f1db-a2c5-44d0-8337-dfff15be974d,"heat, district or industrial, other than natural gas"
cd72ed57-ebd6-502b-a741-bd5353539c20_ccc0dc40-fff9-4ff8-9573-bf5d210ab6fa,cd72ed57-ebd6-502b-a741-bd5353539c20,"machine operation, diesel, >= 18.64 kW and < 74.57 kW, low load factor",glo,ordinary transforming activity,ccc0dc40-fff9-4ff8-9573-bf5d210ab6fa,"machine operation, diesel, >= 18.64 kW and < 74.57 kW, low load factor"
bacbc7e1-273e-58c2-8e38-602a700e535a_d0ecfe06-9a51-4bf0-95c5-7e91e84539bb,bacbc7e1-273e-58c2-8e38-602a700e535a,"treatment of lignite ash, sanitary landfill",ch,ordinary transforming activity,d0ecfe06-9a51-4bf0-95c5-7e91e84539bb,lignite ash
b3618dac-53f0-57ce-8d5d-e1262f3fd67d_019600be-f3ce-4399-9e31-19cdc087ed5f,b3618dac-53f0-57ce-8d5d-e1262f3fd67d,"fibreboard production, soft, from wet & dry processes",europe without switzerland,ordinary transforming activity,019600be-f3ce-4399-9e31-19cdc087ed5f,"residual wood, dry"
5e75522b-7a94-59d5-a1d6-1d8e8a58b99e_85e9e1e5-9aaa-48e7-ab3b-7597358317e8,5e75522b-7a94-59d5-a1d6-1d8e8a58b99e,"market for transport, passenger car, EURO 5",rer,market activity,85e9e1e5-9aaa-48e7-ab3b-7597358317e8,"transport, passenger car, EURO 5"
5878cd97-b745-5811-a3ee-279d19798af6_60fa2c28-1f8f-5486-aab5-da2e493250d4,5878cd97-b745-5811-a3ee-279d19798af6,"tinplate scrap, sorted, Recycled Content cut-off",glo,ordinary transforming activity,60fa2c28-1f8f-5486-aab5-da2e493250d4,"tinplate scrap, sorted"
579c6e37-2600-5fb1-bba5-53a9416fd9e8_2cfef82e-cb0d-4864-8163-9651fc6c25eb,579c6e37-2600-5fb1-bba5-53a9416fd9e8,"fibre production, viscose",glo,ordinary transforming activity,2cfef82e-cb0d-4864-8163-9651fc6c25eb,"sodium sulfate, anhydrite"
f5c89636-9246-5993-bac7-8ac23d034de1_71e2f1db-a2c5-44d0-8337-dfff15be974d,f5c89636-9246-5993-bac7-8ac23d034de1,"heat and power co-generation, oil",fr,ordinary transforming activity,71e2f1db-a2c5-44d0-8337-dfff15be974d,"heat, district or industrial, other than natural gas"
24fa3be2-62c4-5e4e-bcdc-9769903e43c1_3410b185-400e-4ffe-8843-c7bdc88124b9,24fa3be2-62c4-5e4e-bcdc-9769903e43c1,lithium hexafluorophosphate production,row,ordinary transforming activity,3410b185-400e-4ffe-8843-c7bdc88124b9,lithium hexafluorophosphate
7ba7ad5b-b2ab-5011-b3a5-38d1966c465b_aafac89e-9933-4423-a072-6e4aeed31cd5,7ba7ad5b-b2ab-5011-b3a5-38d1966c465b,"market for deep drawing, steel, 650 kN press, single stroke",glo,market activity,aafac89e-9933-4423-a072-6e4aeed31cd5,"deep drawing, steel, 650 kN press, single stroke"
d442ed61-d3f2-5c9a-bc31-3eb6feed2eb8_1c2b2eb7-cdc9-4375-9fee-feb975ba4f64,d442ed61-d3f2-5c9a-bc31-3eb6feed2eb8,stone meal production,row,ordinary transforming activity,1c2b2eb7-cdc9-4375-9fee-feb975ba4f64,stone meal
